DATAFLOW,AUDST,COMD_RN,COUNTRYCODE,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2010,2009,0,2010-03-31,USD,734000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2010,2009,0,2010-03-31,INR,28293000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2010,2009,0,2010-03-31,USD,3684200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2010,2009,0,2010-03-31,INR,61573000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2010,2009,0,2010-03-31,INR,766072000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2010,2009,0,2010-03-31,USD,38271300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2010,2009,0,2010-03-31,USD,2372300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2010,2009,0,2010-03-31,INR,174792000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2010,2009,0,2010-03-31,INR,88067000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2010,2009,0,2010-03-31,INR,34824000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2010,2009,0,2010-03-31,INR,507911000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2010,2009,0,2010-03-31,USD,3361100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2010,2009,0,2010-03-31,USD,428300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2010,2009,0,2010-03-31,USD,16147000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2010,2009,0,2010-03-31,INR,10330000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2010,2009,0,2010-03-31,INR,43447000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2010,2009,0,2010-03-31,INR,29434000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2010,2009,0,2010-03-31,INR,112549000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2010,2009,0,2010-03-31,INR,1375680000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2010,2009,0,2010-03-31,USD,28996300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2010,2009,0,2010-03-31,INR,78318000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2010,2009,0,2010-03-31,USD,864600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2010,2009,0,2010-03-31,INR,1815716000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2009,2008,0,2009-03-31,USD,1378100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2009,2008,0,2009-03-31,INR,35651000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2009,2008,0,2009-03-31,INR,1285754000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2009,2008,0,2009-03-31,USD,637200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2009,2008,0,2009-03-31,INR,163552000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2009,2008,0,2009-03-31,USD,4115700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2009,2008,0,2009-03-31,INR,13758000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2009,2008,0,2009-03-31,USD,2427400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2009,2008,0,2009-03-31,INR,22559000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2009,2008,0,2009-03-31,USD,394100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2009,2008,0,2009-03-31,USD,584600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2009,2008,0,2009-03-31,INR,65657000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2009,2008,0,2009-03-31,USD,16198100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2009,2008,0,2009-03-31,INR,26890000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2009,2008,0,2009-03-31,USD,27955200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2009,2008,0,2009-03-31,USD,1427500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2009,2008,0,2009-03-31,INR,111646000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2009,2008,0,2009-03-31,USD,3556000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2009,2008,0,2009-03-31,USD,490500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2009,2008,0,2009-03-31,USD,10935000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2009,2008,0,2009-03-31,INR,34612000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2009,2008,0,2009-03-31,USD,775100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2009,2008,0,2009-03-31,INR,29306000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2009,2008,0,2009-03-31,USD,299100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2009,2008,0,2009-03-31,USD,2232800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2009,2008,0,2009-03-31,USD,752500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2009,2008,0,2009-03-31,USD,47285500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2009,2008,0,2009-03-31,INR,102692000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2009,2008,0,2009-03-31,INR,745010000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2009,2008,0,2009-03-31,INR,189296000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2009,2008,0,2009-03-31,INR,63384000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2009,2008,0,2009-03-31,INR,2174819000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2009,2008,0,2009-03-31,INR,502936000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2009,2008,0,2009-03-31,INR,18126000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2008,2007,0,2008-03-31,USD,4653300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2008,2007,0,2008-03-31,USD,408900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2008,2007,0,2008-03-31,INR,13193700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2008,2007,0,2008-03-31,INR,20341700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2008,2007,0,2008-03-31,INR,567616000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2008,2007,0,2008-03-31,INR,117546000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2008,2007,0,2008-03-31,USD,2919600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2008,2007,0,2008-03-31,INR,62477100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2008,2007,0,2008-03-31,USD,14098600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2008,2007,0,2008-03-31,INR,1504348200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2008,2007,0,2008-03-31,USD,3502500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2008,2007,0,2008-03-31,USD,327700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2008,2007,0,2008-03-31,USD,555100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2008,2007,0,2008-03-31,USD,37365200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2008,2007,0,2008-03-31,INR,37978900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2008,2007,0,2008-03-31,INR,187344200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2008,2007,0,2008-03-31,USD,505300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2008,2007,0,2008-03-31,INR,18722700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2008,2007,0,2008-03-31,USD,465000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2008,2007,0,2008-03-31,USD,2022000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2008,2007,0,2008-03-31,INR,16462600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2008,2007,0,2008-03-31,INR,22347700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2008,2007,0,2008-03-31,USD,943200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2008,2007,0,2008-03-31,INR,19318900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2008,2007,0,2008-03-31,INR,81405400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2008,2007,0,2008-03-31,USD,1071700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2008,2007,0,2008-03-31,INR,43148800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2008,2007,0,2008-03-31,USD,9687100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2008,2007,0,2008-03-31,INR,390010300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2008,2007,0,2008-03-31,USD,19678700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2008,2007,0,2008-03-31,USD,1551900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2008,2007,0,2008-03-31,USD,479800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2008,2007,0,2008-03-31,INR,141013100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2008,2007,0,2008-03-31,INR,792277400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2007,2006,0,2007-03-31,INR,19689000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2007,2006,0,2007-03-31,USD,260500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2007,2006,0,2007-03-31,INR,402372000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2007,2006,0,2007-03-31,USD,15977000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2007,2006,0,2007-03-31,INR,1337902000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2007,2006,0,2007-03-31,USD,29567300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2007,2006,0,2007-03-31,USD,568500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2007,2006,0,2007-03-31,INR,136503000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2007,2006,0,2007-03-31,INR,190894000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2007,2006,0,2007-03-31,INR,722951000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2007,2006,0,2007-03-31,INR,70359000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2007,2006,0,2007-03-31,USD,1654100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2007,2006,0,2007-03-31,USD,3016800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2007,2006,0,2007-03-31,INR,31577000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2007,2006,0,2007-03-31,USD,698000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2007,2006,0,2007-03-31,INR,55042000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2007,2006,0,2007-03-31,USD,554000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2007,2006,0,2007-03-31,USD,434800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2007,2006,0,2007-03-31,USD,16699100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2007,2006,0,2007-03-31,INR,19695000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2007,2006,0,2007-03-31,USD,435000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2007,2006,0,2007-03-31,INR,25067000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2007,2006,0,2007-03-31,USD,8892300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2007,2006,0,2007-03-31,INR,16852000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2007,2006,0,2007-03-31,USD,1216400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2007,2006,0,2007-03-31,USD,1555100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2007,2006,0,2007-03-31,INR,11782000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2007,2006,0,2007-03-31,INR,74851000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2007,2006,0,2007-03-31,INR,25729000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2007,2006,0,2007-03-31,USD,4218700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2007,2006,0,2007-03-31,USD,372400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2007,2006,0,2007-03-31,INR,501075000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2007,2006,0,2007-03-31,INR,41991000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2007,2006,0,2007-03-31,USD,928100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2006,2005,0,2006-03-31,INR,21159000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2006,2005,0,2006-03-31,USD,14202478432
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2006,2005,0,2006-03-31,INR,381536000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2006,2005,0,2006-03-31,USD,21718800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2006,2005,0,2006-03-31,INR,17308000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2006,2005,0,2006-03-31,USD,358800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2006,2005,0,2006-03-31,INR,15887000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2006,2005,0,2006-03-31,INR,119435000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2006,2005,0,2006-03-31,INR,63691000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2006,2005,0,2006-03-31,INR,687526000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2006,2005,0,2006-03-31,USD,1405100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2006,2005,0,2006-03-31,INR,23387000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2006,2005,0,2006-03-31,INR,48751000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2006,2005,0,2006-03-31,INR,961570000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2006,2005,0,2006-03-31,USD,390900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2006,2005,0,2006-03-31,USD,15529100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2006,2005,0,2006-03-31,USD,3944700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2006,2005,0,2006-03-31,USD,8617700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2006,2005,0,2006-03-31,USD,528200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2006,2005,0,2006-03-31,INR,13115000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2006,2005,0,2006-03-31,USD,478000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2006,2005,0,2006-03-31,USD,300700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2006,2005,0,2006-03-31,INR,37747000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2006,2005,0,2006-03-31,USD,296400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2006,2005,0,2006-03-31,INR,410770660000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2006,2005,0,2006-03-31,INR,63620000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2006,2005,0,2006-03-31,USD,852500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2006,2005,0,2006-03-31,USD,2697800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2006,2005,0,2006-03-31,USD,1101200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2006,2005,0,2006-03-31,INR,13307000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2006,2005,0,2006-03-31,INR,174649000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2006,2005,0,2006-03-31,INR,25933000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2006,2005,0,2006-03-31,USD,1438500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2006,2005,0,2006-03-31,USD,585700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2005,2004,0,2005-03-31,INR,12547000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2005,2004,0,2005-03-31,INR,28597000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2005,2004,0,2005-03-31,USD,17348200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2005,2004,0,2005-03-31,INR,108808000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2005,2004,0,2005-03-31,INR,18403000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2005,2004,0,2005-03-31,INR,155019000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2005,2004,0,2005-03-31,INR,24892000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2005,2004,0,2005-03-31,USD,6561500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2005,2004,0,2005-03-31,USD,409600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2005,2004,0,2005-03-31,USD,553900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2005,2004,0,2005-03-31,INR,294813000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2005,2004,0,2005-03-31,INR,26650000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2005,2004,0,2005-03-31,INR,31777000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2005,2004,0,2005-03-31,USD,1506400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2005,2004,0,2005-03-31,USD,2421500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2005,2004,0,2005-03-31,USD,593000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2005,2004,0,2005-03-31,USD,279200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2005,2004,0,2005-03-31,USD,238000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2005,2004,0,2005-03-31,USD,707500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2005,2004,0,2005-03-31,USD,1329500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2005,2004,0,2005-03-31,INR,67690000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2005,2004,0,2005-03-31,USD,13761900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2005,2004,0,2005-03-31,INR,59738000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2005,2004,0,2005-03-31,USD,3450200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2005,2004,0,2005-03-31,INR,618337000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2005,2004,0,2005-03-31,INR,323455000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2005,2004,0,2005-03-31,USD,636400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2005,2004,0,2005-03-31,INR,12414000000
